network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,attack_detected,protocol_type_ICMP,protocol_type_TCP,protocol_type_UDP,encryption_used_AES,encryption_used_DES,encryption_used_None,browser_type_Chrome,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown
178,2,663.7905568,0.373159639,2,0,0,0,1,0,0,0,1,1,0,0,0,0
578,3,1858.909856,0.257726117,1,0,0,0,1,0,0,0,1,1,0,0,0,0
714,3,537.5394874,0.218221569,1,0,0,0,0,1,0,1,0,0,0,1,0,0
329,2,326.0068168,0.523574811,3,0,1,0,1,0,0,1,0,1,0,0,0,0
693,6,1039.780966,0.449961676,3,0,1,0,1,0,0,1,0,0,0,1,0,0
640,5,114.6349277,0.290287748,3,0,1,0,1,0,0,1,0,0,1,0,0,0
870,2,1960.165153,0.117570012,1,0,0,0,1,0,0,0,1,0,0,1,0,0
416,1,1977.242254,0.293589445,1,0,0,0,1,0,1,0,0,1,0,0,0,0
280,5,692.8723815,0.414558141,2,0,0,0,0,1,0,1,0,0,1,0,0,0
427,6,134.0685372,0.172853127,1,0,0,0,1,0,1,0,0,1,0,0,0,0
787,5,481.3169677,0.255311416,2,1,0,0,0,1,0,1,0,1,0,0,0,0
134,6,440.3534458,0.363896246,1,0,1,0,0,1,1,0,0,1,0,0,0,0
86,4,283.4150284,0.116520194,3,0,1,1,0,0,0,0,1,0,1,0,0,0
517,7,153.9946087,0.432015071,3,0,1,0,1,0,0,1,0,0,0,1,0,0
411,3,244.8892898,0.600919466,2,0,1,1,0,0,0,0,1,1,0,0,0,0
501,3,648.6954718,0.067294783,1,0,0,0,1,0,0,0,1,0,0,1,0,0
689,3,925.9430792,0.081165645,0,0,0,0,1,0,0,0,1,1,0,0,0,0
389,4,3113.626463,0.110236905,1,0,0,0,1,0,1,0,0,1,0,0,0,0
125,4,194.4305006,0.325591412,1,1,0,1,0,0,1,0,0,0,1,0,0,0
908,4,182.5411946,0.32893343,2,0,0,0,1,0,1,0,0,0,0,0,1,0
300,4,99.5742745,0.131335091,0,0,0,0,1,0,0,1,0,1,0,0,0,0
288,3,2237.419743,0.67502844,0,0,1,0,1,0,1,0,0,1,0,0,0,0
720,4,384.818136,0.286463468,1,0,0,0,1,0,0,0,1,0,0,0,1,0
423,4,2061.415463,0.734728914,0,0,1,0,1,0,1,0,0,0,1,0,0,0
487,5,1761.72493,0.525485646,1,1,0,0,0,1,0,1,0,1,0,0,0,0
596,3,35.97756357,0.433625838,1,0,0,1,0,0,0,0,1,1,0,0,0,0
716,4,262.5490282,0.236974532,4,1,1,0,0,1,0,0,1,1,0,0,0,0
433,5,288.2284753,0.219828937,1,0,1,0,1,0,1,0,0,0,1,0,0,0
803,2,259.8609565,0.261092832,2,0,0,0,1,0,1,0,0,1,0,0,0,0
72,2,443.1755449,0.582730336,2,0,0,0,1,0,0,1,0,0,0,0,1,0
651,5,553.4110753,0.068313943,1,0,1,0,1,0,0,1,0,1,0,0,0,0
332,5,1135.71357,0.388998123,1,0,0,0,1,0,0,1,0,0,1,0,0,0
774,3,249.2551759,0.22879885,2,0,0,0,0,1,1,0,0,1,0,0,0,0
528,6,283.9088419,0.505680163,0,0,0,0,1,0,1,0,0,1,0,0,0,0
365,6,730.2487081,0.537384929,2,1,0,0,0,1,1,0,0,0,1,0,0,0
632,4,158.0478576,0.326573238,2,0,0,0,0,1,1,0,0,1,0,0,0,0
678,5,512.736594,0.438942927,3,0,1,0,1,0,1,0,0,1,0,0,0,0
628,2,231.1971217,0.075440197,2,0,0,1,0,0,0,0,1,1,0,0,0,0
294,3,176.5074635,0.612933376,1,0,1,0,0,1,1,0,0,1,0,0,0,0
403,5,1270.348899,0.491728489,2,0,1,0,1,0,0,1,0,0,0,0,0,1
499,2,982.4014886,0.395113207,0,0,0,0,1,0,0,0,1,0,0,0,1,0
491,6,229.9458049,0.418055275,0,0,1,0,1,0,1,0,0,0,0,0,0,1
649,4,429.15208,0.314873454,3,0,1,0,1,0,1,0,0,0,1,0,0,0
97,5,134.0006425,0.301833088,0,0,0,0,1,0,1,0,0,0,1,0,0,0
566,3,43.70725377,0.235915167,0,0,0,0,1,0,1,0,0,1,0,0,0,0
442,7,704.0060085,0.151292388,4,1,1,0,1,0,0,1,0,1,0,0,0,0
332,3,361.4969127,0.197586749,1,0,0,0,1,0,1,0,0,0,0,0,0,1
351,2,185.799111,0.280729267,2,0,0,0,1,0,0,1,0,1,0,0,0,0
457,2,97.37815994,0.651385106,2,0,1,0,1,0,1,0,0,0,0,1,0,0
64,4,911.6169361,0.650047671,1,0,1,0,1,0,0,0,1,0,0,1,0,0
359,4,253.3702046,0.065643395,0,1,0,0,1,0,1,0,0,1,0,0,0,0
324,1,1903.477108,0.375463104,0,0,0,0,1,0,1,0,0,0,0,0,1,0
606,4,171.3526473,0.458209228,1,0,0,0,0,1,1,0,0,1,0,0,0,0
338,3,223.5331847,0.230766317,3,0,1,0,1,0,1,0,0,0,0,0,1,0
456,4,1527.001399,0.177116743,1,0,0,0,1,0,1,0,0,0,0,1,0,0
808,5,679.7111669,0.595872633,3,0,1,0,1,0,1,0,0,1,0,0,0,0
698,8,91.77100363,0.539154016,2,0,1,0,1,0,0,0,1,0,0,1,0,0
680,1,637.8470662,0.202554619,2,1,1,0,1,0,1,0,0,0,0,1,0,0
400,4,294.6835111,0.422921741,0,1,0,0,1,0,1,0,0,0,0,1,0,0
608,3,1068.303661,0.369045063,2,0,0,0,0,1,0,1,0,1,0,0,0,0
453,1,64.78596043,0.511271929,2,0,1,0,0,1,1,0,0,0,0,1,0,0
460,5,1999.713013,0.503384741,1,0,1,0,1,0,1,0,0,0,0,1,0,0
581,5,520.3806316,0.153459431,1,0,0,0,0,1,0,0,1,0,1,0,0,0
380,3,1060.265268,0.369104583,0,0,0,0,1,0,1,0,0,0,0,1,0,0
798,1,975.7067495,0.352759599,1,0,0,0,0,1,0,1,0,1,0,0,0,0
467,7,157.0560798,0.022691337,1,0,1,0,1,0,0,0,1,1,0,0,0,0
623,7,1696.83291,0.084744001,1,1,1,0,1,0,1,0,0,1,0,0,0,0
791,5,211.9032852,0.28778581,1,0,1,0,1,0,1,0,0,0,0,1,0,0
706,8,169.1373388,0.22831252,1,1,1,0,1,0,1,0,0,1,0,0,0,0
218,5,588.2458198,0.522541703,1,0,1,0,0,1,1,0,0,0,0,0,0,1
588,4,3335.945185,0.224340791,0,1,1,0,1,0,0,0,1,0,0,0,0,1
670,6,300.7963681,0.089547929,1,0,1,0,1,0,1,0,0,1,0,0,0,0
678,5,2669.479191,0.124598157,1,0,1,0,1,0,0,1,0,0,0,0,0,1
277,3,456.8727809,0.028229511,1,0,0,0,1,0,0,0,1,0,0,1,0,0
368,2,1439.877289,0.085962927,2,0,0,0,1,0,0,1,0,0,0,1,0,0
698,5,603.9914291,0.250461276,2,0,1,1,0,0,0,1,0,0,1,0,0,0
347,3,183.79344,0.436120475,1,1,0,0,0,1,0,0,1,0,0,1,0,0
440,4,1696.165769,0.311794049,2,0,1,0,1,0,0,1,0,0,1,0,0,0
815,5,59.74973866,0.486550275,0,1,0,0,1,0,0,0,1,1,0,0,0,0
490,3,918.4634028,0.185590998,0,0,0,0,1,0,1,0,0,0,0,0,1,0
354,5,1421.142691,0.505477122,1,0,0,0,0,1,0,1,0,1,0,0,0,0
324,5,1427.15432,0.175955243,2,0,0,0,0,1,1,0,0,1,0,0,0,0
566,4,852.0625929,0.403852294,2,0,0,0,1,0,0,0,1,0,1,0,0,0
233,4,231.2102546,0.61922687,3,1,1,0,0,1,0,1,0,1,0,0,0,0
450,2,606.8601271,0.49363965,1,0,0,0,1,0,0,1,0,0,0,0,0,1
566,4,794.3998853,0.633257231,1,0,1,0,1,0,1,0,0,1,0,0,0,0
759,4,1763.600127,0.371646604,1,0,0,0,0,1,1,0,0,1,0,0,0,0
633,1,139.1666014,0.629745624,1,0,1,0,1,0,1,0,0,1,0,0,0,0
357,3,500.2703348,0.677923569,1,0,1,0,1,0,1,0,0,1,0,0,0,0
735,3,324.1352463,0.257723398,2,1,0,0,1,0,1,0,0,1,0,0,0,0
440,4,446.4908649,0.594204923,2,0,0,0,1,0,0,1,0,0,0,1,0,0
252,3,161.7412515,0.456982667,0,0,0,0,1,0,0,1,0,1,0,0,0,0
465,5,196.1384281,0.212075156,1,1,0,0,0,1,0,1,0,0,0,1,0,0
787,1,1175.215517,0.1571805,2,0,0,0,1,0,0,1,0,0,0,0,0,1
533,10,520.6471173,0.254381686,2,0,1,0,0,1,0,0,1,0,0,0,1,0
502,3,577.4796813,0.378345411,2,0,0,0,1,0,1,0,0,0,0,1,0,0
827,8,1822.143131,0.336923463,0,0,1,0,1,0,0,1,0,1,0,0,0,0
213,2,219.528028,0.641445278,1,0,1,1,0,0,1,0,0,1,0,0,0,0
242,2,319.5127402,0.284043873,1,0,0,0,1,0,0,1,0,1,0,0,0,0
176,5,295.2483468,0.233933974,2,0,0,0,1,0,0,1,0,0,1,0,0,0
574,3,861.2571288,0.20509638,0,0,0,0,1,0,0,1,0,0,1,0,0,0
533,7,661.2527489,0.245540193,2,0,1,0,1,0,0,1,0,0,0,1,0,0
808,2,510.2375275,0.545267298,0,1,0,0,1,0,1,0,0,0,0,1,0,0
548,6,882.0585105,0.370294754,1,0,0,0,0,1,1,0,0,1,0,0,0,0
419,5,529.1926866,0.288963077,0,0,0,1,0,0,0,1,0,1,0,0,0,0
500,4,1354.070231,0.373117008,1,0,0,0,1,0,0,1,0,1,0,0,0,0
523,3,422.4359256,0.150431534,2,0,0,0,0,1,1,0,0,0,0,1,0,0
165,1,1770.251162,0.57929678,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1042,1,101.9304348,0.151095715,3,0,1,0,0,1,0,1,0,0,0,1,0,0
603,6,78.92693574,0.284708792,1,0,1,0,1,0,0,0,1,0,0,0,0,1
542,4,852.9970485,0.453223755,1,0,0,0,1,0,0,1,0,1,0,0,0,0
623,5,395.0514042,0.199310563,2,0,0,0,1,0,1,0,0,1,0,0,0,0
641,5,486.624873,0.215315513,1,1,1,0,1,0,1,0,0,0,0,0,0,1
471,1,952.631127,0.636243962,2,0,1,0,1,0,0,1,0,1,0,0,0,0
373,6,193.1879681,0.038350842,3,0,1,0,1,0,0,1,0,0,0,1,0,0
619,4,35.93762453,0.584999709,1,1,1,0,1,0,1,0,0,0,0,1,0,0
577,3,462.2695194,0.567836512,2,0,1,0,1,0,1,0,0,1,0,0,0,0
338,6,1800.946069,0.13832519,1,0,0,0,1,0,0,1,0,1,0,0,0,0
783,4,479.3435988,0.39996814,2,1,0,0,1,0,1,0,0,0,0,1,0,0
558,5,678.839016,0.327578834,2,0,1,0,0,1,1,0,0,0,0,0,0,1
645,4,186.9269964,0.32309856,1,0,1,0,1,0,0,0,1,0,0,1,0,0
778,5,499.0072561,0.506620307,3,0,1,0,0,1,0,0,1,0,0,1,0,0
504,2,524.1488279,0.249369483,4,1,1,1,0,0,0,1,0,0,0,1,0,0
563,5,214.4512526,0.626147764,1,0,1,0,0,1,1,0,0,1,0,0,0,0
662,2,143.1067798,0.786121412,0,0,1,0,0,1,1,0,0,1,0,0,0,0
355,5,344.9436487,0.517066539,2,0,0,0,0,1,1,0,0,0,0,1,0,0
510,2,31.71269546,0.20867054,0,0,0,0,1,0,1,0,0,1,0,0,0,0
525,3,145.6509853,0.215482342,0,0,0,1,0,0,1,0,0,0,0,0,1,0
308,2,1051.48708,0.469685669,1,0,0,0,0,1,1,0,0,1,0,0,0,0
963,2,837.8803714,0.354075324,2,0,0,0,0,1,0,1,0,0,0,0,0,1
218,4,300.0815942,0.235530021,1,0,0,0,1,0,0,1,0,1,0,0,0,0
240,2,640.8745504,0.339221185,1,0,0,0,1,0,1,0,0,1,0,0,0,0
762,6,1414.676367,0.67112566,1,0,1,0,1,0,1,0,0,1,0,0,0,0
642,8,1461.800065,0.337937926,0,0,1,0,1,0,0,1,0,0,1,0,0,0
294,5,849.9251416,0.367014031,3,0,1,0,0,1,1,0,0,1,0,0,0,0
621,4,105.9601075,0.185578415,1,1,0,0,1,0,1,0,0,1,0,0,0,0
793,1,142.2496174,0.647955949,1,0,1,0,1,0,1,0,0,1,0,0,0,0
493,4,275.8797697,0.0672279,2,0,0,0,1,0,0,1,0,1,0,0,0,0
1019,5,888.6646795,0.236007824,2,0,0,0,1,0,0,1,0,1,0,0,0,0
155,7,238.7290007,0.288655698,0,0,1,0,1,0,0,1,0,1,0,0,0,0
638,10,499.5426531,0.692553373,0,0,1,0,1,0,1,0,0,1,0,0,0,0
733,6,1396.781987,0.237152381,1,0,0,0,1,0,0,1,0,1,0,0,0,0
678,3,1778.825068,0.464807187,2,0,1,0,1,0,1,0,0,0,0,1,0,0
459,6,1458.82486,0.319511414,1,0,0,0,1,0,1,0,0,0,0,1,0,0
441,3,99.03567094,0.856975412,1,0,1,0,0,1,0,1,0,1,0,0,0,0
588,3,1933.087974,0.440933712,0,0,0,0,0,1,0,1,0,0,1,0,0,0
663,2,921.9617177,0.270251232,1,0,0,0,0,1,1,0,0,1,0,0,0,0
620,4,771.5167611,0.471221814,1,0,0,0,1,0,1,0,0,0,0,1,0,0
708,8,227.5313767,0.688947464,3,0,1,0,1,0,1,0,0,1,0,0,0,0
296,5,2107.407223,0.213098259,1,0,0,0,1,0,0,1,0,0,1,0,0,0
454,2,14.0108296,0.559825703,2,1,0,1,0,0,0,1,0,0,0,0,0,1
311,2,68.60843035,0.244321939,1,0,1,0,0,1,1,0,0,1,0,0,0,0
422,5,133.4810661,0.660665159,0,0,1,0,1,0,0,1,0,0,0,0,0,1
703,4,947.7138328,0.06774714,0,0,0,0,0,1,0,1,0,1,0,0,0,0
521,3,780.1052869,0.285288186,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1021,5,2315.66477,0.545002078,3,0,1,0,1,0,1,0,0,0,0,0,1,0
538,4,343.3740429,0.203198671,1,0,0,0,1,0,0,0,1,0,0,1,0,0
511,3,341.6984551,0.42349718,2,0,0,0,1,0,0,1,0,1,0,0,0,0
521,6,885.8012195,0.187776179,1,0,0,0,1,0,1,0,0,1,0,0,0,0
372,5,153.0806834,0.485240859,2,0,1,0,0,1,0,1,0,0,1,0,0,0
488,2,498.9605378,0.34261791,2,0,0,0,1,0,0,0,1,1,0,0,0,0
725,5,12.44286506,0.351043704,1,0,0,0,1,0,1,0,0,1,0,0,0,0
522,3,717.2679527,0.198304932,0,0,0,0,0,1,0,1,0,0,1,0,0,0
341,3,1225.945921,0.410073156,0,0,0,0,1,0,1,0,0,0,1,0,0,0
314,4,182.2780079,0.171413219,1,1,0,0,1,0,1,0,0,1,0,0,0,0
409,9,293.5772606,0.522734224,1,0,1,0,1,0,0,1,0,1,0,0,0,0
514,1,113.1027738,0.276348304,0,0,0,0,1,0,1,0,0,1,0,0,0,0
738,2,765.0123664,0.264054248,0,0,0,0,1,0,0,0,1,0,0,1,0,0
231,4,664.1280982,0.437343336,2,0,0,0,1,0,0,1,0,1,0,0,0,0
436,7,1400.783557,0.473523849,4,0,1,0,1,0,1,0,0,0,0,0,1,0
528,4,2814.464719,0.333917102,3,1,1,0,1,0,0,1,0,1,0,0,0,0
133,2,3290.508022,0.268496776,3,1,1,0,0,1,0,1,0,0,0,1,0,0
333,4,90.68526663,0.439552336,0,1,0,0,0,1,1,0,0,1,0,0,0,0
364,5,644.4016998,0.408785239,0,1,1,0,0,1,1,0,0,1,0,0,0,0
340,2,1247.203962,0.116725117,2,1,0,0,1,0,1,0,0,1,0,0,0,0
538,5,860.6585486,0.353295249,3,0,1,0,1,0,1,0,0,1,0,0,0,0
467,4,1818.317913,0.49862345,1,0,0,0,0,1,0,1,0,1,0,0,0,0
388,3,466.3145565,0.605152026,1,0,1,0,1,0,1,0,0,1,0,0,0,0
585,3,445.631191,0.352149933,1,0,0,0,1,0,1,0,0,0,0,1,0,0
844,6,21.16762274,0.21572942,0,0,0,0,0,1,1,0,0,0,0,1,0,0
827,3,12.6188514,0.288389457,1,1,1,0,1,0,1,0,0,1,0,0,0,0
115,5,943.8040071,0.416464503,1,0,1,0,1,0,0,1,0,1,0,0,0,0
615,3,510.118736,0.185199089,2,0,0,0,0,1,1,0,0,0,1,0,0,0
464,6,863.5909468,0.092491468,2,0,0,0,0,1,1,0,0,1,0,0,0,0
531,5,217.6804309,0.215426126,2,0,0,0,1,0,1,0,0,1,0,0,0,0
420,4,1590.758432,0.284002926,0,0,1,0,1,0,0,1,0,1,0,0,0,0
523,7,1865.318779,0.120622733,2,0,1,0,1,0,0,1,0,1,0,0,0,0
530,4,868.4701064,0.328780436,1,1,0,0,0,1,0,0,1,0,0,1,0,0
384,3,260.3640187,0.621888381,2,1,1,0,1,0,0,1,0,0,0,1,0,0
320,4,194.8361752,0.4894366,1,1,0,0,1,0,0,0,1,0,1,0,0,0
410,4,785.7304952,0.471140091,1,1,0,1,0,0,0,1,0,1,0,0,0,0
546,5,2261.169444,0.120689355,3,0,1,0,1,0,0,1,0,1,0,0,0,0
619,4,690.4131779,0.133269691,3,0,1,0,0,1,0,0,1,0,0,1,0,0
670,8,1462.596919,0.213069737,3,0,1,1,0,0,1,0,0,1,0,0,0,0
401,4,666.6735826,0.301791557,2,0,0,0,1,0,0,0,1,1,0,0,0,0
556,7,898.1632481,0.229984679,2,0,1,0,0,1,1,0,0,0,0,1,0,0
692,7,671.0502397,0.210307639,1,0,1,0,1,0,0,1,0,1,0,0,0,0
733,9,685.2178862,0.247845765,3,1,1,0,0,1,0,1,0,0,1,0,0,0
488,6,1075.354833,0.490329892,1,0,1,0,0,1,1,0,0,0,1,0,0,0
455,6,403.6686228,0.44622576,2,0,0,0,1,0,0,0,1,1,0,0,0,0
538,8,1874.706457,0.032269993,3,0,1,0,0,1,0,0,1,1,0,0,0,0
270,5,1593.102619,0.398497499,1,1,1,0,0,1,0,1,0,0,0,0,0,1
461,3,1033.702077,0.37345339,3,1,1,0,1,0,1,0,0,0,0,1,0,0
648,6,1088.271125,0.246966916,3,0,1,0,1,0,0,1,0,0,0,0,0,1
628,2,426.5126233,0.433347744,0,0,0,0,1,0,1,0,0,0,0,1,0,0
445,3,1429.544003,0.173996629,1,0,1,0,1,0,0,0,1,1,0,0,0,0
543,7,2157.801375,0.466017174,3,0,1,1,0,0,1,0,0,0,0,1,0,0
335,6,1268.376382,0.272365777,0,1,0,0,0,1,0,1,0,0,0,0,1,0
640,2,114.1941762,0.307208557,1,0,0,0,1,0,0,1,0,0,0,1,0,0
484,1,1235.751737,0.294401119,2,0,0,0,1,0,1,0,0,1,0,0,0,0
444,1,499.7503252,0.158873689,1,0,0,0,1,0,0,1,0,1,0,0,0,0
427,3,750.6235978,0.224250971,2,0,1,0,1,0,1,0,0,0,0,1,0,0
487,3,3782.770935,0.080773191,3,0,1,0,1,0,1,0,0,1,0,0,0,0
410,1,356.2236002,0.324419657,1,0,0,0,1,0,0,0,1,1,0,0,0,0
631,3,342.8171618,0.26245554,1,1,0,0,1,0,1,0,0,0,0,1,0,0
420,5,244.2782696,0.523902732,2,0,0,1,0,0,1,0,0,1,0,0,0,0
818,3,108.7686115,0.321456594,1,1,0,0,1,0,1,0,0,0,0,1,0,0
793,4,147.3052817,0.375015373,1,0,0,0,1,0,1,0,0,1,0,0,0,0
321,3,577.6802293,0.335496005,2,0,0,0,1,0,0,1,0,0,1,0,0,0
513,4,1924.579146,0.08801676,3,0,1,1,0,0,1,0,0,1,0,0,0,0
369,7,1328.160941,0.248304318,1,0,1,0,0,1,1,0,0,1,0,0,0,0
434,3,161.1957442,0.208587805,2,0,0,0,0,1,0,0,1,1,0,0,0,0
900,1,659.863351,0.042910698,2,0,0,0,1,0,0,1,0,0,0,1,0,0
438,3,1501.459952,0.144291031,2,0,1,0,1,0,1,0,0,0,0,0,1,0
572,3,620.3418322,0.258797204,2,1,0,0,1,0,0,0,1,1,0,0,0,0
608,2,1939.188824,0.20234629,2,1,0,0,1,0,0,0,1,1,0,0,0,0
299,4,1907.773636,0.72301372,0,0,1,0,1,0,1,0,0,1,0,0,0,0
328,3,342.4680524,0.314721436,2,0,0,0,0,1,0,0,1,1,0,0,0,0
258,6,1656.731666,0.158500908,0,0,0,0,1,0,0,1,0,0,0,1,0,0
322,4,703.8046744,0.463318507,2,0,0,0,1,0,0,0,1,1,0,0,0,0
64,4,522.9047615,0.286198651,2,0,1,0,0,1,0,0,1,0,0,1,0,0
608,3,1190.715801,0.311015259,1,0,0,0,1,0,0,1,0,0,0,1,0,0
910,4,1247.05956,0.088651819,2,1,0,0,1,0,1,0,0,1,0,0,0,0
529,3,900.1844129,0.176715951,3,0,1,0,1,0,0,0,1,1,0,0,0,0
216,8,1332.35709,0.49462888,3,0,1,0,1,0,0,1,0,0,0,0,1,0
371,7,2419.699114,0.349520041,1,0,1,0,0,1,1,0,0,1,0,0,0,0
408,4,1651.405633,0.227516647,1,0,1,0,1,0,1,0,0,0,0,0,1,0
296,2,61.72367394,0.353802958,2,0,0,0,0,1,1,0,0,0,0,1,0,0
672,3,1517.850546,0.249591464,1,0,1,0,0,1,0,0,1,1,0,0,0,0
662,2,1216.876807,0.119693548,0,1,0,0,0,1,0,0,1,1,0,0,0,0
268,7,2091.007639,0.116148083,0,0,1,0,1,0,1,0,0,1,0,0,0,0
645,1,1076.33373,0.176687231,1,0,0,0,1,0,1,0,0,0,0,1,0,0
805,1,1682.027421,0.164604187,5,1,1,0,1,0,1,0,0,1,0,0,0,0
880,2,8.217065417,0.591024878,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1073,4,3046.322283,0.387610517,0,0,0,0,0,1,0,0,1,1,0,0,0,0
319,2,169.4724413,0.327026811,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1064,3,1597.431782,0.07965398,1,1,0,0,0,1,0,1,0,0,1,0,0,0
429,6,2122.97045,0.131885655,1,0,0,0,1,0,1,0,0,0,0,1,0,0
381,4,1.780727155,0.219639389,1,0,0,0,1,0,1,0,0,0,0,1,0,0
565,13,1959.737471,0.368301531,3,0,1,0,0,1,1,0,0,1,0,0,0,0
383,6,1413.865258,0.302883961,0,0,0,0,1,0,1,0,0,1,0,0,0,0
579,3,2045.080659,0.115033099,2,0,0,0,0,1,1,0,0,1,0,0,0,0
235,5,155.724865,0.168151297,0,0,0,0,1,0,1,0,0,1,0,0,0,0
452,5,1202.050196,0.202417641,0,0,0,0,0,1,0,0,1,1,0,0,0,0
757,5,534.7415743,0.161463983,1,1,0,0,1,0,0,0,1,0,0,0,1,0
488,5,238.3896266,0.303430831,3,0,1,0,0,1,0,1,0,1,0,0,0,0
528,5,1129.031821,0.516402205,2,0,0,0,1,0,0,1,0,1,0,0,0,0
595,7,512.8282811,0.200146545,2,0,1,0,1,0,0,0,1,1,0,0,0,0
734,6,1841.146106,0.550105968,0,0,0,0,0,1,0,0,1,0,0,1,0,0
168,6,992.3199743,0.344773163,2,0,0,0,0,1,1,0,0,1,0,0,0,0
616,1,119.8637139,0.534769885,1,0,0,0,1,0,1,0,0,1,0,0,0,0
446,7,230.9604417,0.360774831,1,0,1,0,1,0,0,1,0,0,1,0,0,0
533,5,245.8002627,0.021381381,0,1,0,0,1,0,0,1,0,0,1,0,0,0
711,5,337.33668,0.432615564,3,0,1,0,1,0,0,0,1,0,0,1,0,0
261,3,878.3710294,0.433835124,1,0,0,0,0,1,1,0,0,1,0,0,0,0
297,2,1797.966809,0.469610902,2,0,0,0,1,0,1,0,0,1,0,0,0,0
112,4,720.531287,0.688947331,2,1,1,0,1,0,0,1,0,1,0,0,0,0
390,3,1114.821842,0.342688247,2,0,0,0,1,0,1,0,0,1,0,0,0,0
766,2,304.6955377,0.317132219,3,0,1,0,1,0,1,0,0,0,1,0,0,0
475,5,591.2939335,0.312035092,2,0,0,0,0,1,1,0,0,1,0,0,0,0
231,3,561.1472878,0.333128782,2,1,0,1,0,0,1,0,0,1,0,0,0,0
402,8,966.0094464,0.416896465,2,0,1,0,1,0,1,0,0,1,0,0,0,0
202,6,583.7807927,0.121654663,2,0,0,0,0,1,0,1,0,1,0,0,0,0
274,5,325.4772062,0.557708749,3,0,1,0,1,0,0,1,0,1,0,0,0,0
577,9,223.6731418,0.58754962,1,0,1,0,1,0,0,1,0,0,0,1,0,0
265,5,235.1811512,0.388819655,0,1,0,0,1,0,1,0,0,1,0,0,0,0
722,5,3165.801562,0.708437043,0,0,1,0,1,0,1,0,0,0,0,0,0,1
485,1,353.8814931,0.441842813,2,0,0,0,1,0,1,0,0,1,0,0,0,0
517,4,1314.412704,0.236927397,3,0,1,0,1,0,0,0,1,1,0,0,0,0
444,2,59.23281822,0.197953827,0,0,0,0,0,1,1,0,0,0,0,1,0,0
654,3,75.14374811,0.314596214,0,0,0,0,0,1,1,0,0,0,0,0,1,0
656,3,927.075029,0.585793069,0,0,0,1,0,0,0,1,0,0,1,0,0,0
567,4,488.8249195,0.06715079,1,0,0,0,1,0,1,0,0,0,0,0,1,0
612,7,1699.506269,0.406335769,0,0,1,0,1,0,0,0,1,1,0,0,0,0
457,5,1585.679248,0.104788986,1,0,0,0,1,0,0,0,1,1,0,0,0,0
608,1,1127.346631,0.359670473,1,0,1,0,1,0,0,0,1,1,0,0,0,0
432,5,1351.288177,0.489713515,1,1,0,0,1,0,0,1,0,1,0,0,0,0
500,7,1635.284718,0.552228398,2,0,1,0,1,0,1,0,0,1,0,0,0,0
445,3,1224.411001,0.375707483,2,0,1,0,1,0,1,0,0,1,0,0,0,0
408,3,598.745692,0.408075418,0,0,0,0,1,0,1,0,0,1,0,0,0,0
362,5,246.0319933,0.265176424,2,0,0,0,1,0,0,0,1,1,0,0,0,0
593,2,1238.607804,0.328114532,2,0,0,0,1,0,0,1,0,1,0,0,0,0
762,3,305.838366,0.128132567,2,0,0,0,1,0,0,0,1,1,0,0,0,0
734,2,224.6371936,0.506147259,2,0,0,0,1,0,0,1,0,0,1,0,0,0
248,4,150.6726225,0.207476566,1,0,0,0,0,1,1,0,0,0,1,0,0,0
757,3,789.3459377,0.257362712,1,1,0,0,1,0,1,0,0,0,0,0,0,1
436,4,222.1631903,0.322513053,3,0,1,0,0,1,1,0,0,0,1,0,0,0
620,2,375.7823091,0.093472838,3,0,1,0,1,0,1,0,0,0,1,0,0,0
318,3,987.7188222,0.328416084,1,0,1,0,1,0,0,1,0,0,0,1,0,0
528,1,1263.240488,0.320049817,1,0,0,0,0,1,1,0,0,1,0,0,0,0
562,3,302.3943552,0.455676182,0,0,1,0,1,0,0,1,0,0,0,0,1,0
203,5,1480.189579,0.675453336,2,1,1,0,1,0,0,1,0,1,0,0,0,0
621,3,47.76326242,0.253873314,2,0,1,0,0,1,0,1,0,0,0,1,0,0
769,5,3407.72238,0.14779097,2,0,0,0,1,0,0,0,1,1,0,0,0,0
465,6,431.4849757,0.438541666,0,0,0,0,1,0,0,1,0,1,0,0,0,0
772,7,314.2980424,0.291058017,0,1,1,0,0,1,0,1,0,1,0,0,0,0
462,3,2058.211613,0.450876776,3,0,1,0,0,1,1,0,0,1,0,0,0,0
669,8,113.6094807,0.049129085,2,0,1,0,1,0,0,0,1,1,0,0,0,0
64,1,354.2827939,0.59319022,1,0,0,0,1,0,1,0,0,1,0,0,0,0
983,3,355.6572575,0.576934738,1,0,0,0,0,1,1,0,0,0,0,1,0,0
799,2,441.8206114,0.169727495,1,0,1,0,1,0,0,0,1,0,1,0,0,0
443,3,1508.886417,0.371743639,1,1,0,0,1,0,1,0,0,0,1,0,0,0
105,4,1514.404019,0.238760994,1,0,0,0,1,0,1,0,0,0,1,0,0,0
557,2,716.4796167,0.390747024,3,0,1,0,0,1,1,0,0,0,0,0,0,1
211,4,3838.88377,0.495699601,1,0,1,0,1,0,1,0,0,0,0,0,0,1
